schema_version,collection_boundary,mapping_mode,requested_period_start,requested_period_end,observed_coverage_start,observed_coverage_end,as_of_date,coverage_status,rank_scope,universe_ticker_count_for_date,slot_label,rank_slot,slot_role,candidate_id,evidence_id,resolved_ticker,resolved_company_name,resolved_liquidity_rank,average_traded_value_20d,average_traded_value_window_start,average_traded_value_window_end,source_type,source_ref,market_cap_proxy,market_cap_status,market_cap_as_of_date,mapping_status,not_strategy_composition,no_feedback_check
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-09,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035720,,5,416930254975.0,2025-06-12,2025-07-09,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035720_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-10,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,1196101223095.0,2025-06-13,2025-07-10,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-10,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,1105004134825.0,2025-06-13,2025-07-10,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-10,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,034020,,3,777138310015.0,2025-06-13,2025-07-10,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-10,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,035420,,4,641385152500.0,2025-06-13,2025-07-10,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-10,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035720,,5,416225270450.0,2025-06-13,2025-07-10,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035720_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-11,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,1195653528810.0,2025-06-16,2025-07-11,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-11,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,1111681000500.0,2025-06-16,2025-07-11,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-11,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,034020,,3,759276472720.0,2025-06-16,2025-07-11,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-11,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,035420,,4,646657899925.0,2025-06-16,2025-07-11,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-11,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035720,,5,409695100200.0,2025-06-16,2025-07-11,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035720_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,1174546053640.0,2025-06-17,2025-07-14,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,1109102464500.0,2025-06-17,2025-07-14,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,034020,,3,738779901850.0,2025-06-17,2025-07-14,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,035420,,4,649512524975.0,2025-06-17,2025-07-14,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035720,,5,406642077025.0,2025-06-17,2025-07-14,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035720_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,1150093973295.0,2025-06-18,2025-07-15,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,1108924560750.0,2025-06-18,2025-07-15,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,034020,,3,710310021820.0,2025-06-18,2025-07-15,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,035420,,4,650745986000.0,2025-06-18,2025-07-15,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2025-07-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,309,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035720,,5,404851499605.0,2025-06-18,2025-07-15,full_local_daily_price_close_times_volume_rolling_20d,data/historical_kospi200/prices/035720_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
